status,style,street,city,zip_code,beds,full_baths,half_baths,sqft,year_built,list_price,sold_price,price_per_sqft,latitude,longitude,county,house_age,style_CONDO,style_CONDOS,style_COOP,style_LAND,style_MOBILE,style_MULTI_FAMILY,style_OTHER,style_SINGLE_FAMILY,style_TOWNHOMES,total_baths,beds_times_sqft,total_baths_times_sqft
SOLD,MULTI_FAMILY,84-29  60th Ave,Middle Village,11379,5.0,3.0,0.0,1381.5,1920.0,1288000.0,1288000,932.3199420919291,40.729232,-73.875858,Queens,104.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6907.5,4144.5
SOLD,COOP,226-26  Union Tpke,Bayside,11364,0.0,1.0,0.0,630.0,1956.0,189000.0,179000,284.0,40.735656,-73.744526,Queens,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,630.0
SOLD,MULTI_FAMILY,1343  Ellison Ave,Bronx,10461,5.0,2.0,1.0,1945.0,1945.0,799000.0,810000,416.0,40.837217,-73.836451,Bronx,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,9725.0,4862.5
SOLD,COOP,5  Fordham Hill Oval,Bronx,10468,1.0,1.0,0.0,750.0,1950.0,170000.0,170000,227.0,40.864592,-73.907754,Bronx,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,750.0
SOLD,MULTI_FAMILY,134-38  57th Ave,Flushing,11355,4.0,2.0,0.0,1381.5,1955.0,1698000.0,1550000,1121.9688744118712,40.746884,-73.829634,Queens,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5526.0,2763.0
SOLD,COOP,505 E 82nd St,New York,10028,1.0,1.0,0.0,791.0,1950.0,750000.0,507500,642.0,40.773296,-73.948313,New York,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,791.0,791.0
SOLD,CONDO,475  Washington Ave,Brooklyn,11238,3.0,1.0,0.0,1162.0,1905.0,750000.0,1495000,1287.0,40.682854,-73.961845,Kings,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3486.0,1162.0
SOLD,OTHER,1020  Park Ave,New York,10028,3.0,1.0,0.0,1381.5,1955.0,750000.0,2235000,1617.8067318132464,40.779819,-73.957886,New York,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,COOP,444 E 86th St,New York,10028,3.0,1.0,0.0,1381.5,1955.0,750000.0,680000,492.2186029677886,40.77588,-73.947884,New York,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,MULTI_FAMILY,1331  70th St,Brooklyn,11228,8.0,3.0,1.0,1296.0,1925.0,1888888.0,1600000,1235.0,40.622798,-74.003449,Kings,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,10368.0,4536.0
SOLD,MULTI_FAMILY,167  Regis Dr,Staten Island,10314,5.0,2.0,0.0,1912.0,1974.0,410000.0,410000,214.0,40.62023,-74.160228,Richmond,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9560.0,3824.0
SOLD,MULTI_FAMILY,497  New Jersey Ave,Brooklyn,11207,7.0,3.0,0.0,1381.5,1910.0,740000.0,640000,463.26456749909516,40.667147,-73.893332,Kings,114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9670.5,4144.5
SOLD,COOP,60  Sutton Pl,New York,10022,1.0,1.0,0.0,850.0,1951.0,899000.0,875000,1029.0,40.755346,-73.962852,New York,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850.0,850.0
SOLD,CONDO,200 E 69th St,New York,10021,3.0,1.0,0.0,493.0,1991.0,750000.0,582000,1181.0,40.767289,-73.961762,New York,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1479.0,493.0
SOLD,OTHER,8 E 96th St,New York,10128,3.0,1.0,0.0,1381.5,1955.0,750000.0,2100000,1520.086862106406,40.787353,-73.955192,New York,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,COOP,166 E 92nd St,New York,10128,1.0,1.0,0.0,1381.5,1928.0,599000.0,615000,445.1682953311618,40.782696,-73.95193,New York,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,TOWNHOMES,,Staten Island,10306,3.0,1.0,1.0,1360.0,1965.0,619900.0,600000,441.0,40.571939,-74.125971,Richmond,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,4080.0,2040.0
SOLD,MULTI_FAMILY,46A  Pulaski St,Brooklyn,11206,3.0,1.0,0.0,3000.0,1931.0,750000.0,1400000,467.0,40.692072,-73.949782,Kings,93.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9000.0,3000.0
SOLD,CONDO,4610  70th St,Woodside,11377,3.0,1.0,0.0,230615.0,2021.0,750000.0,38000000,165.0,40.739322,-73.894834,Queens,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,691845.0,230615.0
SOLD,SINGLE_FAMILY,91-08  211 St,Queens Village,11428,4.0,2.0,0.0,1381.5,1925.0,769900.0,750000,542.8881650380022,40.71863,-73.751445,Queens,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5526.0,2763.0
SOLD,TOWNHOMES,14   Ln,Staten Island,10314,3.0,1.0,0.0,1944.0,1993.0,599900.0,575000,296.0,40.584288,-74.150151,Richmond,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5832.0,1944.0
SOLD,TOWNHOMES,96-04  67th Ave,Rego Park,11374,3.0,2.0,1.0,1381.5,1940.0,1088000.0,993000,718.7839305103149,40.722441,-73.856318,Queens,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,4144.5,3453.75
SOLD,COOP,555  Kappock St,Bronx,10463,1.0,1.0,0.0,1381.5,1966.0,209000.0,220000,159.24719507781398,40.878088,-73.91686,Bronx,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,COOP,40  Clinton St,Brooklyn,11201,1.0,1.0,0.0,1381.5,1964.0,635000.0,615000,445.1682953311618,40.695499,-73.991982,Kings,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,COOP,5607  31st Ave,Woodside,11377,3.0,1.0,0.0,1381.5,1955.0,750000.0,290000,209.9167571480275,40.746692,-73.90613,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,SINGLE_FAMILY,2806  Sexton Pl,Bronx,10469,2.0,1.0,0.0,670.0,1935.0,425000.0,400000,597.0,40.869699,-73.846762,Bronx,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1340.0,670.0
SOLD,TOWNHOMES,396   Ave,Staten Island,10308,3.0,1.0,0.0,1200.0,1975.0,599000.0,620000,517.0,40.559275,-74.158309,Richmond,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3600.0,1200.0
SOLD,CONDOS,31-22  29th St,Long Island City,11106,2.0,1.0,0.0,1381.5,2022.0,998000.0,930000,673.1813246471227,40.764599,-73.925797,Queens,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,MULTI_FAMILY,149-14  85th Dr,Briarwood,11435,7.0,3.0,0.0,1381.5,1950.0,1588000.0,1425000,1031.487513572204,40.709027,-73.808494,Queens,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9670.5,4144.5
SOLD,MULTI_FAMILY,267B  Beach 137th St,Far Rockaway,11694,2.0,2.0,0.0,1381.5,1930.0,899000.0,690000,499.457111834962,40.575123,-73.855667,Queens,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2763.0,2763.0
SOLD,MULTI_FAMILY,556  Atlantic Ave,Brooklyn,11217,4.0,2.0,0.0,2620.0,1955.0,2300000.0,2300000,878.0,40.684555,-73.979462,Kings,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10480.0,5240.0
SOLD,SINGLE_FAMILY,195   Ave,Staten Island,10308,4.0,1.0,0.0,1950.0,1930.0,648000.0,625000,321.0,40.539695,-74.145175,Richmond,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7800.0,1950.0
SOLD,MULTI_FAMILY,88-05  Arion Rd,Jamaica,11417,4.0,3.0,0.0,2585.0,1960.0,719888.0,675000,261.0,40.671652,-73.847453,Queens,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10340.0,7755.0
SOLD,CONDOS,1587 E 19th St,Brooklyn,11230,2.0,1.0,1.0,985.0,2019.0,658000.0,600000,609.0,40.6115,-73.954788,Kings,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1970.0,1477.5
SOLD,COOP,167-15  12th Ave,Whitestone,11357,3.0,1.0,0.0,1381.5,1958.0,420000.0,420000,304.0173724212812,40.791862,-73.796338,Queens,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,COOP,6792  Springfield Blvd,Oakland Gardens,11364,3.0,1.0,0.0,1381.5,1955.0,750000.0,290000,209.9167571480275,40.741455,-73.7559665,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,TOWNHOMES,151 S Greenleaf Ave,Staten Island,10314,4.0,1.0,1.0,2500.0,1975.0,629000.0,588500,235.0,40.6054295,-74.15164150000001,Richmond,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,10000.0,3750.0
SOLD,TOWNHOMES,78   Ave,Staten Island,10301,3.0,2.0,1.0,1520.0,1975.0,938888.0,938888,618.0,40.613266,-74.10519,Richmond,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,4560.0,3800.0
SOLD,SINGLE_FAMILY,60  Wenlock St,Staten Island,10303,4.0,3.0,1.0,2508.0,2005.0,729000.0,695000,277.0,40.626871,-74.150493,Richmond,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,10032.0,8778.0
SOLD,CONDOS,71-40  163rd St,Fresh Meadows,11365,3.0,2.0,0.0,1381.5,1986.0,659000.0,647000,468.3315237061165,40.729144,-73.806697,Queens,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4144.5,2763.0
SOLD,LAND,Jarvis Ave,Bronx,10461,3.0,1.0,0.0,1381.5,1955.0,229000.0,175000,126.67390517553385,40.845088,-73.828527,Bronx,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,SINGLE_FAMILY,97 E 59th St,Brooklyn,11203,3.0,1.0,0.0,1992.0,1940.0,775000.0,765000,384.0,40.651845,-73.92142,Kings,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5976.0,1992.0
SOLD,COOP,163-52  17th Ave,Whitestone,11357,2.0,1.0,0.0,1381.5,1955.0,385000.0,375000,271.4440825190011,40.782097,-73.798637,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,TOWNHOMES,20   Ln,Staten Island,10306,4.0,1.0,1.0,2100.0,1996.0,850000.0,803800,383.0,40.555339,-74.141787,Richmond,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,8400.0,3150.0
SOLD,MULTI_FAMILY,15-40  208th St,Bayside,11360,7.0,4.0,1.0,1381.5,1975.0,1599000.0,1565000,1132.8266377126313,40.784445,-73.785641,Queens,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,9670.5,6216.75
SOLD,COOP,350 E 77th St,New York,10075,3.0,1.0,0.0,1381.5,1955.0,750000.0,570000,412.5950054288817,40.771096,-73.954417,New York,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,SINGLE_FAMILY,106   Ave,Staten Island,10304,5.0,1.0,0.0,2252.0,1930.0,968888.0,990000,440.0,40.592721,-74.095837,Richmond,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11260.0,2252.0
SOLD,SINGLE_FAMILY,348   Ave,Staten Island,10306,2.0,2.0,0.0,960.0,1960.0,649500.0,649500,677.0,40.561246,-74.114052,Richmond,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1920.0,1920.0
SOLD,MULTI_FAMILY,229  57th St,Brooklyn,11220,5.0,2.0,1.0,2520.0,1901.0,1199900.0,980000,389.0,40.644849,-74.020008,Kings,123.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,12600.0,6300.0
SOLD,SINGLE_FAMILY,49  Terrace,Staten Island,10308,3.0,1.0,1.0,1152.0,1930.0,679000.0,699000,607.0,40.549968,-74.148639,Richmond,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3456.0,1728.0
SOLD,COOP,2736  Independence Ave,Bronx,10463,3.0,1.0,0.0,1381.5,1955.0,750000.0,190000,137.53166847629387,40.8828835,-73.913445,Bronx,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,TOWNHOMES,54   Ave,Staten Island,10308,3.0,1.0,1.0,1110.0,1960.0,649000.0,649000,585.0,40.542761,-74.15488,Richmond,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3330.0,1665.0
SOLD,SINGLE_FAMILY,251-43  42nd Ave,Little Neck,11363,3.0,2.0,0.0,1760.0,1925.0,1188000.0,1095000,622.0,40.771954,-73.738012,Queens,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5280.0,3520.0
SOLD,CONDOS,153  Chauncey St,Brooklyn,11233,3.0,1.0,0.0,710.0,1910.0,585000.0,585000,824.0,40.680671,-73.929157,Kings,114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2130.0,710.0
SOLD,COOP,575  Ocean Ave,Brooklyn,11226,1.0,1.0,0.0,720.0,1955.0,299000.0,290000,403.0,40.648678,-73.960434,Kings,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,720.0,720.0
SOLD,SINGLE_FAMILY,296   Blvd,Staten Island,10314,4.0,2.0,1.0,2190.0,1965.0,845000.0,820000,374.0,40.608657,-74.113222,Richmond,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,8760.0,5475.0
SOLD,SINGLE_FAMILY,34-31  Clearview Expy,Bayside,11361,4.0,1.0,0.0,2500.0,1925.0,799000.0,753000,301.0,40.767721,-73.780974,Queens,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2500.0
SOLD,COOP,4265  Kissena Blvd,Flushing,11355,3.0,1.0,0.0,1381.5,1955.0,750000.0,245000,177.34346724574738,40.753814,-73.820442,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,CONDOS,31 N Elliott Pl,Brooklyn,11205,2.0,2.0,0.0,1058.0,2022.0,1485000.0,1485000,1404.0,40.69725,-73.977203,Kings,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2116.0,2116.0
SOLD,TOWNHOMES,360   Ave,Staten Island,10308,1.0,1.0,1.0,948.0,1986.0,346000.0,330000,348.0,40.551717,-74.153038,Richmond,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,948.0,1422.0
SOLD,COOP,444  Neptune Ave,Brooklyn,11224,2.0,1.0,0.0,1000.0,1955.0,399000.0,410000,410.0,40.578851,-73.969859,Kings,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0,1000.0
SOLD,MULTI_FAMILY,40-65A  Ithaca St,Flushing,11373,5.0,4.0,0.0,1381.5,1935.0,1399000.0,1200000,868.6210640608035,40.745632,-73.881233,Queens,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6907.5,5526.0
SOLD,CONDOS,77  Park Ave,New York,10016,1.0,1.0,0.0,850.0,1924.0,995000.0,995000,1171.0,40.74984,-73.978678,New York,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850.0,850.0
SOLD,SINGLE_FAMILY,21  Treetz Pl,Staten Island,10314,3.0,1.0,0.0,896.0,1899.0,489000.0,475000,530.0,40.61372,-74.131449,Richmond,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2688.0,896.0
SOLD,TOWNHOMES,612   Ave,Staten Island,10306,3.0,1.0,0.0,1575.0,2023.0,725000.0,715000,454.0,40.574175,-74.090028,Richmond,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4725.0,1575.0
SOLD,COOP,11126  66th Ave,Forest Hills,11375,3.0,1.0,0.0,1381.5,1955.0,750000.0,220000,159.24719507781398,40.721748,-73.847015,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,CONDOS,601  Crown St,Brooklyn,11213,2.0,1.0,0.0,820.0,1922.0,555000.0,535000,652.0,40.66573,-73.938339,Kings,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1640.0,820.0
SOLD,MULTI_FAMILY,142-23  Booth Memorial Ave,Flushing,11355,3.0,3.0,0.0,1381.5,1935.0,1620000.0,1580000,1143.6844010133912,40.745806,-73.822493,Queens,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4144.5,4144.5
SOLD,MULTI_FAMILY,194  Bay 47th St,Brooklyn,11214,7.0,2.0,2.0,3328.0,1972.0,1580000.0,1460000,439.0,40.587788,-73.98859,Kings,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,23296.0,9984.0
SOLD,SINGLE_FAMILY,151-30  24th Ave,Whitestone,11357,3.0,1.0,1.0,1381.5,1950.0,924998.0,935000,676.8005790807093,40.776719,-73.81149,Queens,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4144.5,2072.25
SOLD,SINGLE_FAMILY,267  Beach 137th St,Belle Harbor,11694,4.0,2.0,0.0,1381.5,1930.0,799000.0,690000,499.457111834962,40.575115,-73.855685,Queens,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5526.0,2763.0
SOLD,CONDOS,963  Kent Ave,Brooklyn,11205,2.0,1.0,1.0,976.0,2003.0,714900.0,650000,666.0,40.691288,-73.958298,Kings,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1952.0,1464.0
SOLD,SINGLE_FAMILY,57-18  Penrod St,Corona,11368,3.0,1.0,0.0,1381.5,1910.0,679000.0,685000,495.83785740137535,40.739516,-73.85658,Queens,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4144.5,1381.5
SOLD,COOP,529 E 84th St,New York,10028,3.0,1.0,0.0,1381.5,1955.0,750000.0,635000,459.6453130655085,40.774268,-73.946697,New York,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,SINGLE_FAMILY,35   Ln,Staten Island,10307,6.0,3.0,1.0,4400.0,1988.0,1200000.0,1125000,256.0,40.507693,-74.237407,Richmond,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,26400.0,15400.0
SOLD,TOWNHOMES,60   Ave,Staten Island,10314,3.0,1.0,1.0,1380.0,1986.0,539000.0,530000,384.0,40.617092,-74.168126,Richmond,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,4140.0,2070.0
SOLD,MULTI_FAMILY,3065  Brighton 5th St,Brooklyn,11235,3.0,1.0,2.0,1240.0,1955.0,1099000.0,960000,774.0,40.5779,-73.962326,Kings,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3720.0,2480.0
SOLD,COOP,3060  Ocean Ave,Brooklyn,11235,3.0,1.0,0.0,1381.5,1955.0,750000.0,315000,228.01302931596092,40.5855495,-73.95339050000001,Kings,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,CONDOS,170  John St,New York,10038,3.0,2.0,1.0,1362.0,1840.0,1995000.0,1820000,1336.0,40.70591,-74.004279,New York,184.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4086.0,3405.0
SOLD,MULTI_FAMILY,5311  Avenue K,Brooklyn,11234,8.0,3.0,2.0,3328.0,1950.0,1250000.0,1100000,331.0,40.626271,-73.924271,Kings,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,26624.0,13312.0
SOLD,SINGLE_FAMILY,32-12  Healy Ave,Far Rockaway,11691,3.0,1.0,2.0,2100.0,1950.0,675000.0,645000,307.0,40.603564,-73.769196,Queens,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6300.0,4200.0
SOLD,CONDOS,2240 E Tremont Ave,Bronx,10462,3.0,1.0,0.0,1004.0,1955.0,339000.0,315000,314.0,40.841358,-73.855789,Bronx,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3012.0,1004.0
SOLD,COOP,84-19  51th Ave,Elmhurst,11373,2.0,1.0,0.0,1000.0,1952.0,399999.0,380000,380.0,40.738468,-73.878769,Queens,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0,1000.0
SOLD,SINGLE_FAMILY,114-49  155th St,Jamaica,11434,4.0,2.0,0.0,1200.0,1930.0,699999.0,725000,604.0,40.685874,-73.790935,Queens,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4800.0,2400.0
SOLD,SINGLE_FAMILY,22  Heather Ct,Staten Island,10303,2.0,1.0,1.0,1139.0,1995.0,498000.0,482500,424.0,40.623919,-74.15516,Richmond,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,2278.0,1708.5
SOLD,CONDOS,565  Broome St,New York,10013,2.0,2.0,1.0,2036.0,2017.0,5760000.0,5553374,2728.0,40.724255,-74.005447,New York,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4072.0,5090.0
SOLD,SINGLE_FAMILY,75-58  177th St,Fresh Meadows,11366,4.0,3.0,0.0,1381.5,1950.0,1050000.0,1050000,760.043431053203,40.726978,-73.791545,Queens,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5526.0,4144.5
SOLD,TOWNHOMES,1676   Ave,Staten Island,10306,3.0,1.0,1.0,1320.0,1975.0,569000.0,565000,428.0,40.568129,-74.122663,Richmond,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3960.0,1980.0
SOLD,COOP,39-55  51st St,Woodside,11377,1.0,1.0,0.0,1381.5,1951.0,359000.0,355000,256.9670647846544,40.747565,-73.912555,Queens,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,COOP,5700  Arlington Ave,Bronx,10471,2.0,1.0,0.0,1381.5,1961.0,323000.0,313000,226.56532754252623,40.906974,-73.905835,Bronx,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,COOP,20  Continental Ave,Forest Hills,11375,3.0,1.0,0.0,1381.5,1955.0,750000.0,438000,317.0466883821933,40.721748,-73.847015,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,SINGLE_FAMILY,56  Fane Ct,Brooklyn,11229,3.0,1.0,0.0,1345.0,1920.0,599000.0,580000,431.0,40.592974,-73.929072,Kings,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4035.0,1345.0
SOLD,MULTI_FAMILY,20-70  45th St,Astoria,11105,7.0,3.0,1.0,1381.5,1925.0,1999999.0,1994999,1444.081795150199,40.773129,-73.900794,Queens,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,9670.5,4835.25
SOLD,SINGLE_FAMILY,150-56  116th Rd,Jamaica,11434,2.0,1.0,1.0,896.0,1925.0,475000.0,515000,575.0,40.682426,-73.790535,Queens,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1792.0,1344.0
SOLD,TOWNHOMES,39  Green,Staten Island,10312,4.0,1.0,2.0,1740.0,1970.0,699000.0,715000,411.0,40.557173,-74.196272,Richmond,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6960.0,3480.0
SOLD,COOP,601  Brightwater Ct,Brooklyn,11235,2.0,1.0,0.0,1250.0,1955.0,319000.0,310000,248.0,40.576024,-73.960781,Kings,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,1250.0
SOLD,MULTI_FAMILY,101 S 4th St,Brooklyn,11249,4.0,4.0,3.0,4200.0,2016.0,2550000.0,2450007,583.0,40.712481,-73.963883,Kings,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,16800.0,23100.0
SOLD,SINGLE_FAMILY,11837  192nd St,Saint Albans,11412,4.0,1.0,1.0,1660.0,1935.0,689000.0,680000,410.0,40.690105,-73.758143,Queens,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,6640.0,2490.0
SOLD,COOP,11  Riverside Dr,New York,10023,0.0,1.0,0.0,1381.5,1950.0,612000.0,604000,437.2059355772711,40.781127,-73.984492,New York,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1381.5
SOLD,MULTI_FAMILY,45  Park St,Staten Island,10306,3.0,2.0,0.0,1381.5,1975.0,620000.0,550000,398.1179876945349,40.56915,-74.127222,Richmond,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4144.5,2763.0
SOLD,COOP,7  Park Ave,New York,10016,1.0,1.0,0.0,1381.5,1931.0,595000.0,595000,430.69127759681504,40.747062,-73.980636,New York,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
